position,title,rating,reviews,type,address,open_state,place_id,gps,link,thumbnail,original
3,Giardino Pubblico XXV Aprile,4.1,7.0,Giardino pubblico,"Via XXV Aprile, 11, 30037 Peseggia VE, Italia",,ChIJd5KA1FY1eUcRxDa5o574DpI,"{'latitude': 45.5626396, 'longitude': 12.193700999999999}",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LHT1bAdzjx2aH5sRRiSnbQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=41.143555&pitch=0&thumbfov=100,
4,Parco pubblico Diafakri “Nilde Iotti”,4.5,12.0,Giardino pubblico,"Viale della Resistenza, 22, 30031 Dolo VE, Italia",Ora aperto,ChIJP5IjBZPJfkcRX9ed7qyEYYA,"{'latitude': 45.4180214, 'longitude': 12.0802386}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxfLKpUjusKvJWe1UQvWJwJhjkpfUFJMD9nZMQ9MEueZn2BkO0gIgKn_qTUWpc4QGu8nrkdmFk4f3HFqMlgylADStey4jJtvE50KLXRUM_zEz6xgRFLw2yuyI_2oa8HrH-Nrn3L=w122-h92-k-no,
5,Area Verde Pubblica Via Friuli,,,Giardino,"Via Friuli, 30174 Venezia VE, Italia",,ChIJb9ftTnC1fkcRxOrVlLA-2AE,"{'latitude': 45.4861808, 'longitude': 12.214234399999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyTKZnty1paAREZ2oYufyFk16Y0ZnnyLxEDNZpeFh9ls6-yjFyU0a1Y7f3AJmgy-tDx4lri8TJVdQ-u8epCyHAWelreJHkh7-YtFmi6ySTFIywYOLav9tKzSU3Iv9OInhrqy2xZ=w80-h106-k-no,
6,Oracio Giardini,5.0,7.0,Giardiniere,"Via E. M. Hemingway, 10, 31030 Casier TV, Italia",Aperto ⋅ Chiude alle ore 18,ChIJq74J4nJJeUcRDEO5HtQHOfk,"{'latitude': 45.6391838, 'longitude': 12.292331299999999}",,https://lh3.googleusercontent.com/p/AF1QipNyu8wHqg8fjyyfUkB5R0fLyKGw6aNfou0dyMOW=w122-h92-k-no,
7,Giardino Luca Busato,,,Parco,"Via Ronzinella, 172, 31021 Mogliano Veneto TV, Italia",Ora aperto,ChIJwV_HzVFLeUcRCfZwWUCD8is,"{'latitude': 45.5536745, 'longitude': 12.251305799999999}",,,
8,giardini,3.0,2.0,Giardino pubblico,"Via Presicci, 11, 30031 Dolo VE, Italia",Aperto 24 ore su 24,ChIJE-w95aDJfkcRN58hdq2ILq4,"{'latitude': 45.4161267, 'longitude': 12.0790574}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyiBPhoPb06mwyO7N19v5n9qNIZycfqIkr3v7DV-R6S44Rg-9GL7zFU0UzlCRgxQGaybi-8Mh1pf-MsE670Ow7HU59mCcD59Ml5CEiRwSl3yXVpJRen0T-Cn3qHC5XpOFS_1Zkl=w80-h106-k-no,
9,Giardino Fabrizio De André,4.0,1.0,Giardino pubblico,"30030 Fossò VE, Italia",Aperto 24 ore su 24,ChIJXQsXUQTHfkcRVcVr76kochE,"{'latitude': 45.386644, 'longitude': 12.047834799999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzCvoU8AHA1T4OKkyUutn_l61kppVuc_qlgmEoBKfrtgSr-LVGaahHwTaDrxtvpncHbsTOt9MG-4bWj_Vy1oE468iZ3vLntiOrz0b_I-outtkrEA2eFhm9LfuWHgOn-MJRx0_8=w122-h92-k-no,
10,Giardini Pizzo - Dalmazio e Davide,5.0,7.0,Giardiniere,"Via Marinai D'Italia, 6, 30034 Mira VE, Italia",Aperto ⋅ Chiude alle ore 19,ChIJDbYMZSTIfkcRn9PhLjUbhbM,"{'latitude': 45.433141299999996, 'longitude': 12.135719}",,https://lh3.googleusercontent.com/p/AF1QipPYpCbAF413VEsUaxsjtRG-4-q1477jEaXPy6ww=w80-h106-k-no,
11,Giardino Zen,5.0,1.0,Giardino pubblico,"Galleria Leon Bianco, 12, 30027 San Donà di Piave VE, Italia",,ChIJXfz4MP1WeUcRnFXBZrWGflg,"{'latitude': 45.6283016, 'longitude': 12.565306399999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzEg9jmS7KzmPuB72ltlK1c17bgBwQ4T2B7btSctflxS-l_aN6JC32HWSImxSKGmdnOyqWOlnF-KP1Aok9-jt37_UNt7jkOwOZp3qLm8QqVGAOeQdLCCopHrqjQVfpTniAnbhE3=w80-h142-k-no,
12,Giardino delle Sculture di Carlo Scarpa,4.6,5.0,Giardino,"30122 Venezia VE, Italia",Temporarily closed,ChIJk9A4KjGufkcRXmtsIJYOQ1I,"{'latitude': 45.430144399999996, 'longitude': 12.3587343}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmotrKNqbKCIF2Mgrdt78BGHUR-bY3BXWgzpAt2AsJ-uYc5XvYKacjfVNniWjdA7la0cieQPrhuRUdDMRJ_E2vmQ3cYhzy6nua9pHDzZwm4U9JVW6TN6nITusOi3j2tX5vwCy6=w122-h92-k-no,
13,Grande Quercia,,,Giardino,"Via G. Sozzi, 10, 31021 Mogliano Veneto TV, Italia",,ChIJWb1ruOlLeUcRjUU75Bs08lo,"{'latitude': 45.5651495, 'longitude': 12.255526999999999}",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vo-Hn5h1UPBHIyFopJC2fw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=345.2443&pitch=0&thumbfov=100,
14,Giardino Pubblico di Via Cav.di Vittorio Veneto,3.0,2.0,Giardino pubblico,"30030 Peseggia VE, Italia",Aperto 24 ore su 24,ChIJJ3ekTnI1eUcR6xdVT9dBxSs,"{'latitude': 45.560935, 'longitude': 12.1857686}",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fyOIZkLhT6T0anvhUxJNjg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=166.45833&pitch=0&thumbfov=100,
15,giardino Centro Nijs,,,Giardino,"Via Equilia, 30013 Cavallino-Treporti VE, Italia",,ChIJIcaiCwCrfkcRt3jJ12Zamvc,"{'latitude': 45.4837329, 'longitude': 12.551304499999999}",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fv75uuQHyZ_Iyit08I8iEg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=22.6918&pitch=0&thumbfov=100,
16,Parchetto di Leo,5.0,3.0,Giardino,"30036 Veternigo VE, Italia",,ChIJfQ6A3HzNfkcRbAJU0zfvajw,"{'latitude': 45.5198537, 'longitude': 12.0557003}",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=absDI60ylO8NtygUBOb6bg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=103.09184&pitch=0&thumbfov=100,
17,Parco giochi,5.0,1.0,Giardino,"Via Altiero Spinelli, 22, 30030 Salzano VE, Italia",,ChIJAR6HcgDLfkcRcgr7kGS8nuw,"{'latitude': 45.5266568, 'longitude': 12.1077748}",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6TlaaBNHajPIRlhFbmJLkg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=353.12442&pitch=0&thumbfov=100,
18,Giardino del Milite Ignoto,,,Giardino,"Via Terraglio, 3, 31021 Mogliano Veneto TV, Italia",,ChIJ0zOOWfJLeUcRhd7jCEP_aeI,"{'latitude': 45.559663699999994, 'longitude': 12.2352294}",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=atFswifeZipvHqVV8d338A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=109.9801&pitch=0&thumbfov=100,
19,Ristorante L'Ombra Giusta,4.0,739.0,Giardino,"Via del Gazzato, 20, 30174 Venezia VE, Italia",Chiuso ⋅ Apre mar alle ore 12,ChIJE54YFJm1fkcR3437VTHVJfU,"{'latitude': 45.503996699999995, 'longitude': 12.231245}",,https://lh3.googleusercontent.com/p/AF1QipOajeKI1tmWo8zeCgcVgx8s4o1u7A9ykgoMGw2W=w122-h92-k-no,
20,Orti Sociali,5.0,1.0,Giardino,"Via Risorgimento, 168, 30034 Mira VE, Italia",Aperto 24 ore su 24,ChIJm24HPwC3fkcR2qcg6l6ppVE,"{'latitude': 45.4371222, 'longitude': 12.157468099999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKe0A-a6paumQ9jnolxzUm6d_2YrmJPphi8DleBcGCFitOPn7MB7pU9JHe7fH0Hyh-W7xFYeFqUtEtAaA-CG_HMGMDx03bNsiGiLnjnf_cHE1AQv-t_6lPfWSCeJdNfnuBJGa1vYrgncQU=w206-h92-k-no,
